-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Latitude  33.4484   Longitude -112.074 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 494.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M                 MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M,WD50M,T2M
2020,8,11,17,276.15,5.19,269.6,41.34
2020,8,11,18,90.65,5.13,271.9,39.32
2020,8,11,19,0.0,5.11,274.3,35.51
2020,8,11,20,0.0,4.96,270.2,34.27
2020,8,11,21,0.0,4.87,262.5,33.25
2020,8,11,22,0.0,4.81,258.5,32.24
2020,8,11,23,0.0,4.28,259.2,31.29
2020,8,12,0,0.0,3.19,265.1,30.69
2020,8,12,1,0.0,1.67,284.2,30.46
2020,8,12,2,0.0,1.23,5.1,30.02
2020,8,12,3,0.0,2.23,49.0,29.37
2020,8,12,4,0.0,2.86,78.3,28.87
2020,8,12,5,0.0,3.45,104.1,28.32
2020,8,12,6,71.57,3.81,121.5,30.18
2020,8,12,7,263.4,1.6,153.6,33.47
2020,8,12,8,471.15,1.42,251.1,36.15
2020,8,12,9,660.7,1.83,270.3,38.27
2020,8,12,10,814.6,2.2,269.7,40.09
2020,8,12,11,917.65,2.72,266.4,41.63
2020,8,12,12,951.92,3.34,265.5,42.77
2020,8,12,13,930.58,3.9,267.4,43.46
2020,8,12,14,827.35,4.39,269.2,43.81
2020,8,12,15,700.28,4.74,270.7,43.66
2020,8,12,16,517.9,4.88,272.5,43.01
2020,8,12,17,276.45,4.93,273.3,41.87
2020,8,12,18,86.82,4.97,270.0,39.29
2020,8,12,19,0.0,5.21,265.9,35.16
2020,8,12,20,0.0,5.38,266.4,33.94
2020,8,12,21,0.0,5.53,269.0,33.11
2020,8,12,22,0.0,5.57,273.2,32.31
2020,8,12,23,0.0,5.04,281.8,31.68
2020,8,13,0,0.0,4.09,295.8,31.48
2020,8,13,1,0.0,3.27,312.0,31.49
2020,8,13,2,0.0,2.4,331.6,31.5
2020,8,13,3,0.0,1.62,358.6,31.52
2020,8,13,4,0.0,1.12,43.6,31.34
2020,8,13,5,0.0,1.43,94.4,30.78
2020,8,13,6,57.5,2.07,117.1,31.34
2020,8,13,7,215.6,2.02,134.8,33.88
2020,8,13,8,390.27,1.1,179.0,36.43
2020,8,13,9,558.67,1.05,243.4,39.33
2020,8,13,10,779.85,1.73,242.1,41.42
2020,8,13,11,859.55,2.4,240.0,42.68
2020,8,13,12,913.67,2.84,241.8,43.83
2020,8,13,13,875.08,2.99,242.7,44.91
2020,8,13,14,804.7,3.48,247.9,45.47
2020,8,13,15,637.95,4.23,259.9,45.19
2020,8,13,16,365.4,4.85,270.0,44.64
2020,8,13,17,202.18,5.17,274.6,43.64
2020,8,13,18,68.82,5.13,271.3,41.11
2020,8,13,19,0.0,5.38,264.2,37.18
2020,8,13,20,0.0,5.62,261.8,36.0
2020,8,13,21,0.0,5.58,264.5,35.02
2020,8,13,22,0.0,4.91,273.6,34.18
2020,8,13,23,0.0,3.56,293.7,33.68
2020,8,14,0,0.0,2.2,331.2,33.03
2020,8,14,1,0.0,1.97,35.7,32.03
2020,8,14,2,0.0,3.11,64.1,31.54
2020,8,14,3,0.0,4.14,69.5,31.08
2020,8,14,4,0.0,4.69,70.3,30.66
2020,8,14,5,0.0,4.77,71.0,30.39
2020,8,14,6,71.45,4.19,75.2,32.16
2020,8,14,7,265.95,2.38,111.7,35.56
2020,8,14,8,468.88,2.33,187.2,38.76
2020,8,14,9,647.0,3.95,215.3,41.31
2020,8,14,10,827.05,5.98,220.3,42.7
2020,8,14,11,925.6,7.52,219.1,43.15
2020,8,14,12,966.08,7.97,217.9,42.79
2020,8,14,13,934.58,7.33,219.9,42.16
2020,8,14,14,852.9,6.58,230.9,42.06
2020,8,14,15,700.97,6.51,245.4,42.1
2020,8,14,16,521.45,6.61,253.8,41.97
2020,8,14,17,297.88,6.43,253.7,41.17
2020,8,14,18,100.6,6.3,247.6,38.54
2020,8,14,19,0.0,6.41,247.3,36.42
2020,8,14,20,0.0,6.44,251.8,35.6
2020,8,14,21,0.0,6.35,260.0,34.81
2020,8,14,22,0.0,5.66,271.7,34.02
2020,8,14,23,0.0,4.61,284.7,33.44
2020,8,15,0,0.0,3.71,289.0,32.8
2020,8,15,1,0.0,2.74,279.0,32.43
2020,8,15,2,0.0,1.93,255.3,32.06
2020,8,15,3,0.0,1.6,219.7,31.02
2020,8,15,4,0.0,1.92,184.8,29.61
2020,8,15,5,0.0,2.49,163.5,28.24
2020,8,15,6,72.72,2.89,156.4,29.37
2020,8,15,7,276.8,3.9,196.1,32.7
2020,8,15,8,493.02,4.66,227.5,35.51
2020,8,15,9,686.78,4.11,239.6,38.01
2020,8,15,10,839.72,3.74,242.5,40.22
2020,8,15,11,933.53,3.91,246.8,42.16
2020,8,15,12,971.92,4.31,251.3,43.7
2020,8,15,13,934.92,4.82,254.2,44.83
2020,8,15,14,843.35,5.48,256.6,45.46
2020,8,15,15,678.6,6.21,259.8,45.47
2020,8,15,16,485.25,6.78,263.4,44.83
2020,8,15,17,278.3,7.13,267.2,43.47
2020,8,15,18,90.15,7.09,267.5,40.88
2020,8,15,19,0.0,6.97,265.3,37.14
2020,8,15,20,0.0,6.32,260.6,35.8
2020,8,15,21,0.0,5.66,253.6,34.83
2020,8,15,22,0.0,4.89,245.6,33.96
2020,8,15,23,0.0,4.32,226.9,33.33
2020,8,16,0,0.0,4.89,208.1,32.33
2020,8,16,1,0.0,5.63,202.7,31.5
2020,8,16,2,0.0,4.71,202.0,30.52
2020,8,16,3,0.0,2.8,188.0,30.51
2020,8,16,4,0.0,2.31,141.5,30.54
2020,8,16,5,0.0,3.16,117.1,29.78
2020,8,16,6,54.2,3.56,108.0,30.99
2020,8,16,7,252.85,1.62,117.5,34.74
2020,8,16,8,479.6,0.67,245.3,37.43
2020,8,16,9,671.35,1.11,272.1,39.76
2020,8,16,10,819.62,1.46,273.9,41.67
2020,8,16,11,913.9,2.16,264.4,43.31
2020,8,16,12,933.03,3.17,257.8,44.49
2020,8,16,13,913.67,4.18,255.6,45.21
2020,8,16,14,822.12,4.64,253.2,45.52
2020,8,16,15,678.4,4.76,252.6,45.4
2020,8,16,16,430.35,4.93,257.3,44.78
2020,8,16,17,222.73,5.25,264.6,43.63
2020,8,16,18,63.67,5.1,264.1,40.91
2020,8,16,19,0.0,4.68,254.2,37.07
2020,8,16,20,0.0,3.59,229.1,36.35
2020,8,16,21,0.0,4.19,155.0,34.86
2020,8,16,22,0.0,8.2,129.6,34.45
2020,8,16,23,0.0,8.49,128.4,33.26
2020,8,17,0,0.0,6.4,122.4,31.8
2020,8,17,1,0.0,5.6,115.7,30.76
2020,8,17,2,0.0,4.44,110.7,30.08
2020,8,17,3,0.0,3.12,86.9,29.64
2020,8,17,4,0.0,3.5,60.4,29.19
2020,8,17,5,0.0,4.55,64.9,28.79
2020,8,17,6,50.1,4.65,79.2,30.27
2020,8,17,7,223.07,4.06,107.1,33.57
2020,8,17,8,444.33,4.47,132.8,37.16
2020,8,17,9,642.2,3.85,144.2,39.65
2020,8,17,10,803.78,3.1,149.1,41.67
2020,8,17,11,903.45,2.67,146.3,43.42
2020,8,17,12,945.8,2.43,144.0,44.75
2020,8,17,13,917.22,2.2,147.8,45.59
2020,8,17,14,826.53,1.9,169.1,45.99
2020,8,17,15,681.15,1.92,198.8,45.93
2020,8,17,16,492.7,1.72,205.8,45.4
2020,8,17,17,258.1,1.32,134.7,44.44
2020,8,17,18,69.22,3.45,102.9,41.93
2020,8,17,19,0.0,4.4,117.8,38.77
2020,8,17,20,0.0,4.0,136.9,37.21
2020,8,17,21,0.0,3.88,131.0,36.2
2020,8,17,22,0.0,4.49,125.4,35.7
2020,8,17,23,0.0,4.33,127.0,34.94
2020,8,18,0,0.0,3.57,123.1,34.26
2020,8,18,1,0.0,3.2,117.4,33.41
2020,8,18,2,0.0,3.83,110.8,32.37
2020,8,18,3,0.0,5.25,105.1,31.33
2020,8,18,4,0.0,6.57,102.2,30.52
2020,8,18,5,0.0,7.19,95.4,29.9
2020,8,18,6,47.45,7.23,87.9,31.2
2020,8,18,7,206.75,6.42,96.0,34.28
2020,8,18,8,405.7,6.67,121.9,37.96
2020,8,18,9,592.62,5.64,133.6,40.34
2020,8,18,10,752.22,4.57,141.4,41.93
2020,8,18,11,839.2,3.44,150.2,43.2
2020,8,18,12,934.17,2.42,161.9,44.21
2020,8,18,13,898.42,1.73,186.6,44.94
2020,8,18,14,808.83,1.88,226.7,45.28
2020,8,18,15,638.03,2.56,250.6,45.15
2020,8,18,16,399.85,2.78,261.9,44.52
2020,8,18,17,207.82,1.35,272.5,43.42
2020,8,18,18,56.92,1.94,107.1,40.34
2020,8,18,19,0.0,5.19,133.4,37.73
2020,8,18,20,0.0,7.55,161.2,37.15
2020,8,18,21,0.0,6.97,175.5,35.61
2020,8,18,22,0.0,4.27,167.3,33.57
2020,8,18,23,0.0,5.3,120.6,32.87
2020,8,19,0,0.0,7.96,121.2,32.68
2020,8,19,1,0.0,7.83,136.3,31.81
2020,8,19,2,0.0,5.2,165.4,30.82
2020,8,19,3,0.0,1.83,221.9,30.69
2020,8,19,4,0.0,2.85,6.3,30.37
2020,8,19,5,0.0,5.63,37.6,30.04
2020,8,19,6,49.47,5.58,54.5,31.25
2020,8,19,7,220.4,3.28,68.2,34.7
2020,8,19,8,431.15,0.73,90.8,38.05
2020,8,19,9,620.47,1.01,199.7,40.61
2020,8,19,10,788.17,1.89,209.6,42.38
2020,8,19,11,872.42,2.54,219.1,43.77
2020,8,19,12,914.75,3.1,229.6,44.73
2020,8,19,13,889.6,3.6,239.3,45.28
2020,8,19,14,785.97,3.93,248.7,45.51
2020,8,19,15,630.05,4.1,256.6,45.38
2020,8,19,16,438.73,4.19,263.1,44.81
2020,8,19,17,235.02,4.23,269.9,43.66
2020,8,19,18,62.75,4.24,274.9,40.15
2020,8,19,19,0.0,3.75,276.0,37.26
2020,8,19,20,0.0,2.21,253.2,37.35
2020,8,19,21,0.0,2.88,169.0,35.92
2020,8,19,22,0.0,4.33,159.3,34.11
2020,8,19,23,0.0,4.26,173.0,33.13
2020,8,20,0,0.0,4.02,191.8,32.33
2020,8,20,1,0.0,4.0,199.2,31.68
2020,8,20,2,0.0,4.0,194.2,31.52
2020,8,20,3,0.0,4.36,168.8,31.46
2020,8,20,4,0.0,6.54,136.3,31.06
2020,8,20,5,0.0,8.73,121.5,30.75
2020,8,20,6,44.45,8.03,110.2,29.44
2020,8,20,7,199.4,5.8,97.2,28.89
2020,8,20,8,393.25,3.36,71.2,29.57
2020,8,20,9,571.67,3.38,348.4,30.52
2020,8,20,10,658.1,4.41,331.3,32.57
2020,8,20,11,856.17,4.02,329.8,35.56
2020,8,20,12,841.58,3.24,325.2,38.81
2020,8,20,13,804.1,2.59,297.9,41.23
2020,8,20,14,754.9,3.42,273.7,42.42
2020,8,20,15,606.58,4.7,268.4,42.72
2020,8,20,16,412.85,5.93,269.5,42.17
2020,8,20,17,192.93,6.93,272.6,40.83
2020,8,20,18,47.25,7.18,274.4,37.87
2020,8,20,19,0.0,6.91,272.3,34.83
2020,8,20,20,0.0,5.49,261.1,33.88
2020,8,20,21,0.0,4.6,236.6,32.95
2020,8,20,22,0.0,4.46,214.6,31.99
2020,8,20,23,0.0,3.81,195.1,31.52
2020,8,21,0,0.0,3.23,163.6,30.9
2020,8,21,1,0.0,3.57,146.3,29.92
2020,8,21,2,0.0,2.84,169.4,29.12
2020,8,21,3,0.0,3.1,241.7,28.34
2020,8,21,4,0.0,5.21,281.2,27.07
2020,8,21,5,0.0,4.21,290.4,26.3
2020,8,21,6,24.05,2.6,300.0,26.32
2020,8,21,7,110.8,1.43,348.7,27.4
2020,8,21,8,179.32,0.14,129.3,29.14
2020,8,21,9,294.4,2.96,215.8,30.73
2020,8,21,10,425.23,4.77,228.5,32.02
2020,8,21,11,489.55,4.78,240.4,33.94
2020,8,21,12,540.22,4.31,255.6,35.9
2020,8,21,13,582.08,4.49,269.0,37.45
2020,8,21,14,670.12,4.94,274.2,38.17
2020,8,21,15,584.58,5.35,275.7,38.36
2020,8,21,16,389.67,5.62,276.6,38.15
2020,8,21,17,197.73,5.82,275.5,37.3
2020,8,21,18,45.47,6.15,271.8,34.52
2020,8,21,19,0.0,7.17,270.5,32.22
2020,8,21,20,0.0,7.36,271.4,31.64
2020,8,21,21,0.0,6.52,267.4,30.77
2020,8,21,22,0.0,6.0,258.4,29.95
2020,8,21,23,0.0,6.0,248.5,29.33
2020,8,22,0,0.0,6.22,242.0,28.76
2020,8,22,1,0.0,6.35,238.8,28.19
2020,8,22,2,0.0,6.03,240.7,27.66
2020,8,22,3,0.0,5.28,250.7,27.2
2020,8,22,4,0.0,4.25,267.2,26.84
2020,8,22,5,0.0,3.11,288.1,26.78
2020,8,22,6,28.58,2.06,315.6,27.92
2020,8,22,7,166.7,2.56,294.5,30.0
2020,8,22,8,339.08,3.22,280.2,31.93
2020,8,22,9,552.4,3.24,274.8,33.53
2020,8,22,10,701.95,3.58,275.3,34.9
2020,8,22,11,807.2,4.06,277.2,36.01
2020,8,22,12,906.62,4.59,275.0,36.68
2020,8,22,13,870.15,5.22,270.7,37.04
2020,8,22,14,787.58,5.97,267.7,37.26
2020,8,22,15,583.22,6.5,266.6,37.29
2020,8,22,16,378.83,6.69,266.6,37.0
2020,8,22,17,183.0,6.24,263.9,36.37
2020,8,22,18,41.8,5.34,252.7,34.04
2020,8,22,19,0.0,4.61,237.9,31.94
2020,8,22,20,0.0,3.74,223.4,31.68
2020,8,22,21,0.0,2.58,207.5,31.98
2020,8,22,22,0.0,1.52,177.0,32.12
2020,8,22,23,0.0,1.33,146.3,31.52
2020,8,23,0,0.0,1.43,149.7,30.71
2020,8,23,1,0.0,1.8,171.4,29.81
2020,8,23,2,0.0,2.71,179.2,28.8
2020,8,23,3,0.0,3.61,183.7,28.1
2020,8,23,4,0.0,4.04,192.3,27.59
2020,8,23,5,0.0,4.0,201.2,27.24
2020,8,23,6,43.33,3.67,203.1,28.0
2020,8,23,7,213.65,2.86,202.8,30.36
2020,8,23,8,419.65,2.59,235.4,33.77
2020,8,23,9,620.1,2.25,243.9,36.34
2020,8,23,10,772.95,2.08,245.9,38.26
2020,8,23,11,855.12,2.19,247.8,39.97
2020,8,23,12,909.17,2.43,249.0,41.28
2020,8,23,13,885.35,2.73,247.8,42.15
2020,8,23,14,791.55,3.01,244.8,42.61
2020,8,23,15,646.75,3.3,243.5,42.63
2020,8,23,16,451.95,3.56,246.5,42.12
2020,8,23,17,227.3,3.82,253.6,41.04
2020,8,23,18,50.5,3.96,263.8,37.64
2020,8,23,19,0.0,3.39,278.3,35.3
2020,8,23,20,0.0,2.31,299.6,35.58
2020,8,23,21,0.0,1.09,30.3,35.59
2020,8,23,22,0.0,5.4,94.5,32.96
2020,8,23,23,0.0,8.77,101.5,32.85
2020,8,24,0,0.0,8.22,102.5,31.62
2020,8,24,1,0.0,6.41,93.7,30.27
2020,8,24,2,0.0,4.65,81.5,29.55
2020,8,24,3,0.0,3.67,71.9,29.19
2020,8,24,4,0.0,3.29,66.2,28.81
2020,8,24,5,0.0,3.23,74.0,28.37
2020,8,24,6,38.97,3.42,87.0,29.05
2020,8,24,7,204.32,3.24,92.3,31.85
2020,8,24,8,402.7,2.5,107.7,35.29
2020,8,24,9,601.47,1.89,128.1,38.29
2020,8,24,10,773.62,1.44,142.9,40.54
2020,8,24,11,866.28,1.24,163.2,42.15
2020,8,24,12,874.67,1.22,189.9,43.36
2020,8,24,13,843.0,1.4,218.0,44.08
2020,8,24,14,747.08,1.81,239.7,44.25
2020,8,24,15,593.8,2.3,256.1,43.96
2020,8,24,16,394.7,2.76,268.3,43.16
2020,8,24,17,195.93,3.31,276.1,41.07
2020,8,24,18,42.88,3.61,283.3,38.15
2020,8,24,19,0.0,3.45,292.7,36.89
2020,8,24,20,0.0,3.38,297.7,36.11
2020,8,24,21,0.0,2.56,293.0,36.04
2020,8,24,22,0.0,1.63,113.6,34.78
2020,8,24,23,0.0,7.7,111.6,33.46
2020,8,25,0,0.0,8.87,114.2,32.54
2020,8,25,1,0.0,6.54,117.3,31.04
2020,8,25,2,0.0,4.41,105.9,29.92
2020,8,25,3,0.0,4.53,80.0,29.63
2020,8,25,4,0.0,6.01,68.9,29.59
2020,8,25,5,0.0,6.93,70.4,29.59
2020,8,25,6,29.75,6.87,75.8,30.44
2020,8,25,7,156.77,4.96,87.0,33.11
2020,8,25,8,340.23,3.68,121.8,36.75
2020,8,25,9,529.15,2.8,143.9,39.38
2020,8,25,10,704.22,2.56,162.0,41.2
2020,8,25,11,806.22,2.41,178.8,42.56
